Domain,Num triplets,fold,Algorithm,ok,no_solution,timeout,not_applicable,goal_not_achieved,solver_error,validated_against_expert_plan,not_validated_against_expert_plan,problems_ok,problems_no_solution,problems_timeout,problems_solver_error,problems_not_applicable,problems_goal_not_achieved,problems_validated_against_expert_plan,problems_not_validated_against_expert_plan
driverlog,5,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,6,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,6,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,6,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,6,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,6,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,7,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,7,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,7,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,7,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,7,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,8,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,8,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,8,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,8,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,8,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,9,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,9,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,9,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,9,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,9,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,10,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,10,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,10,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,10,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,10,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,15,0,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,15,1,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,15,2,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,15,3,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
driverlog,15,4,sam,20,0,0,0,0,0,0,0,"['pfile5.pddl', 'pfile10.pddl', 'pfile9.pddl', 'pfile8.pddl', 'pfile11.pddl', 'pfile4.pddl', 'pfile16.pddl', 'pfile3.pddl', 'pfile2.pddl', 'pfile17.pddl', 'pfile14.pddl', 'pfile1.pddl', 'pfile18.pddl', 'pfile19.pddl', 'pfile0.pddl', 'pfile15.pddl', 'pfile7.pddl', 'pfile12.pddl', 'pfile13.pddl', 'pfile6.pddl']",[],[],[],[],[],[],[]
