Domain,Num triplets,fold,Algorithm,ok,no_solution,timeout,not_applicable,goal_not_achieved,solver_error,validated_against_expert_plan,not_validated_against_expert_plan,problems_ok,problems_no_solution,problems_timeout,problems_solver_error,problems_not_applicable,problems_goal_not_achieved,problems_validated_against_expert_plan,problems_not_validated_against_expert_plan
depot,8,4,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,9,0,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,9,1,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,9,2,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,9,3,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,9,4,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,10,0,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,10,1,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,10,2,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,10,3,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,10,4,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,15,0,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,15,1,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,15,2,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,15,3,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
depot,15,4,sam,10,0,10,0,0,0,0,0,"['pfile92.pddl', 'pfile85.pddl', 'pfile89.pddl', 'pfile94.pddl', 'pfile82.pddl', 'pfile80.pddl', 'pfile78.pddl', 'pfile81.pddl', 'pfile90.pddl', 'pfile87.pddl']",[],[],[],[],[],[],[]
